State,Account_Length,Area_Code,International_Plan,VMail_Plan,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,International_Mins,International_calls,CustServ_Calls,Churn
31,53,408,0,0,0.6503556187766715,117,0.3651361011822931,123,0.5486820871436257,124,0.505,2,9,1
49,64,415,0,1,0.5701280227596017,80,0.36046191916414627,84,0.5580957504034427,67,0.38,5,1,0
45,123,408,0,0,0.4389758179231864,107,0.5031619466593347,111,0.08284023668639054,134,0.545,8,0,0
13,68,510,0,1,0.34964438122332864,93,0.6420126477866374,91,0.4741796664873588,144,0.48,2,2,0
6,40,510,1,0,0.6281650071123756,100,0.7305471542480065,106,0.5099515868746639,94,0.32000000000000006,3,0,0
32,132,408,0,0,0.6105263157894737,78,0.6920538905691503,98,0.5852608929532007,88,0.6950000000000001,2,0,0
6,120,408,1,0,0.5746799431009958,123,0.5067363211437999,78,0.4109736417428725,89,0.37000000000000005,2,2,1
22,108,408,0,1,0.5960170697012802,108,0.30134726422875996,64,0.44782140935987086,145,0.455,6,6,1
40,161,510,0,0,0.8475106685633002,141,0.6546604344239758,107,0.5844540075309307,93,0.44500000000000006,5,1,1
40,130,415,0,0,0.6054054054054054,102,0.5218586747319219,137,0.39510489510489505,105,0.53,4,0,1
34,122,510,0,0,0.41422475106685636,102,0.7827880120978828,111,0.551371705217859,91,0.61,5,0,0
26,130,408,0,1,0.4349928876244666,87,0.5861974154522959,99,0.48977945131791284,114,0.54,6,2,0
50,90,510,0,0,0.3567567567567568,158,0.7398955182843003,83,0.5793437331898871,103,0.55,7,1,0
29,139,415,0,1,0.3934566145092461,96,0.22161121803684353,79,0.3778913394298009,83,0.41500000000000004,8,0,0
15,57,415,0,0,0.5385490753911807,157,0.4808908441022821,70,0.5344271113501883,117,0.5599999999999999,5,3,0
5,128,510,0,0,0.5669985775248934,86,0.535606268902942,102,0.7396449704142012,82,0.7150000000000001,2,4,0
50,127,510,1,0,0.7041251778093883,99,0.29832279351113555,118,0.5615922538999463,72,0.53,3,2,0
20,107,415,0,0,0.8389758179231863,71,0.530107231234534,78,0.335933297471759,87,0.66,5,1,1
36,177,408,0,0,0.4990042674253201,99,0.4270002749518835,83,0.42011834319526625,86,0.5750000000000001,3,1,0
41,121,415,0,0,0.5103840682788051,70,0.39318119329117407,93,0.250403442711135,113,0.5599999999999999,5,1,0
40,99,510,1,1,0.36073968705547654,94,0.8072587297222986,115,0.40586336740182893,91,0.42000000000000004,4,0,0
34,126,415,1,0,0.6819345661450925,87,0.7745394555952708,92,0.43114577729962344,113,0.5700000000000001,1,1,1
34,77,415,0,1,0.40682788051209107,101,0.5834478966180918,102,0.2197417966648736,120,0.7650000000000001,4,5,1
49,21,415,0,0,0.26145092460881936,109,0.5455045367060765,111,0.39940828402366857,125,0.65,7,2,0
47,56,408,0,0,0.5985775248933144,80,0.4855650261204289,96,0.3402366863905325,56,0.775,4,1,0
13,92,415,0,1,0.5726884779516359,130,0.5600769865273577,115,0.2869822485207101,113,0.32000000000000006,6,1,1
23,81,510,0,0,0.41422475106685636,59,0.7915864723673357,131,0.4263044647660032,121,0.45999999999999996,4,2,0
43,139,510,1,1,0.5789473684210527,82,0.5507286224910641,72,0.513179128563744,112,0.67,6,1,1
3,68,415,0,0,0.6611664295874823,76,0.42150123728347544,103,0.514792899408284,107,0.525,2,1,0
8,183,415,0,1,0.24608819345661453,119,0.7841627715149848,97,0.4228079612694997,133,0.435,2,2,0
5,90,408,0,0,0.3126600284495022,102,0.6070937585922463,114,0.21732114039806344,133,0.545,6,0,0
48,165,408,0,0,0.4438122332859175,88,0.7591421501237284,81,0.4107046799354492,94,0.4650000000000001,5,1,0
48,89,415,0,0,0.9283072546230442,112,0.45394555952708276,110,0.3757396449704142,97,0.375,1,1,1
31,59,510,0,0,0.5547652916073968,58,0.5457794885894969,88,0.7560516406670253,110,0.7400000000000001,9,0,0
14,16,415,1,0,0.3129445234708393,91,0.40500412427825133,75,0.44997310381925765,73,0.32000000000000006,7,0,0
7,114,415,0,0,0.4184921763869132,119,0.4426725323068463,111,0.679666487358795,106,0.45,3,5,1
12,113,510,0,0,0.4438122332859175,141,0.7060764366235909,72,0.4090909090909091,123,0.5950000000000001,5,2,0
10,120,408,0,0,0.27937411095305836,99,0.5133351663458895,85,0.33216783216783213,96,0.4650000000000001,4,2,0
0,115,415,0,0,0.5991465149359886,120,0.42095133351663455,84,0.6428187197417966,79,0.55,5,0,0
4,37,510,0,0,0.6825035561877668,120,0.7192741270277702,88,0.49462076385153303,88,0.44500000000000006,4,2,1
23,100,415,1,0,0.4549075391180655,94,0.4946384382733022,95,0.3528778913394298,102,0.58,2,2,1
5,132,415,0,0,0.5627311522048365,66,0.3681605718999175,119,0.41447014523937603,94,0.545,3,4,1
17,38,408,0,1,0.3283072546230441,98,0.45697003024470717,83,0.43437331898870357,79,0.76,6,2,0
40,1,408,0,0,0.35220483641536277,113,0.6494363486389881,77,0.13448090371167296,81,0.18500000000000003,2,0,0
26,97,415,0,1,0.3345661450924609,97,0.5397305471542481,126,0.3609467455621302,113,0.32000000000000006,3,1,0
17,55,415,0,1,0.2995732574679943,82,0.5427550178718724,109,0.4419042495965572,91,0.43,6,2,0
49,75,415,0,0,0.31778093883357045,121,0.6524608193566126,119,0.6194190424959656,110,0.655,6,1,0
13,83,415,0,0,0.45320056899004274,104,0.5562276601594721,98,0.5535233996772458,73,0.47500000000000003,3,2,0
23,40,510,0,0,0.23243243243243245,123,0.5779488589496837,108,0.507799892415277,64,0.5650000000000001,3,6,1
19,101,415,0,1,0.6770981507823614,88,0.5762991476491613,84,0.5642818719741797,95,0.5,5,2,0
20,120,415,0,1,0.36443812233285916,99,0.6810558152323343,78,0.47471759010220543,121,0.78,3,0,0
41,183,415,0,1,0.48705547652916076,104,0.5323068463018972,74,0.4661108122646584,85,0.51,4,1,0
38,75,510,0,0,0.310099573257468,88,0.7129502337091009,120,0.4273803119956966,119,0.665,3,4,1
17,80,415,0,0,0.6258890469416786,114,0.5710750618641738,76,0.3905325443786982,137,0.605,3,2,0
13,88,415,0,0,0.1581792318634424,65,0.6673082210613143,121,0.4117805271651426,134,0.5650000000000001,4,0,0
34,112,415,0,1,0.8153627311522049,79,0.8669232884245257,102,0.4591178052716514,101,0.515,6,1,0
32,63,510,0,0,0.5906116642958749,96,0.6296398130327193,112,0.37493275954814415,131,0.665,2,1,0
4,105,415,0,1,0.31180654338549074,108,0.6854550453670608,119,0.8015061861215708,101,0.41500000000000004,4,4,1
13,92,415,0,0,0.5610241820768137,113,0.6662084135276327,116,0.4540075309306078,76,0.55,5,2,0
50,177,415,0,0,0.49985775248933145,120,0.4635688754467968,90,0.47256589564281876,110,0.73,4,1,0
32,118,510,0,0,0.5837837837837838,115,0.5081110805609019,137,0.41124260355029585,115,0.35000000000000003,6,0,0
11,111,408,0,1,0.5493598862019915,104,0.306846301897168,98,0.5492200107584724,94,0.605,4,1,0
13,82,510,0,1,0.6617354196301565,121,0.42122628540005497,115,0.7087143625605165,77,0.23500000000000001,3,3,0
27,74,415,0,0,0.29217638691322906,89,0.41050316194665937,100,0.4435180204410973,114,0.55,5,0,0
43,121,415,0,1,0.7485064011379802,70,0.7679406103931812,118,0.2794513179128563,143,0.485,4,5,0
10,131,408,0,0,0.5604551920341394,79,0.5526532856750068,114,0.34427111350188266,111,0.58,5,1,0
1,125,408,0,0,0.4816500711237554,90,0.4289249381358262,138,0.504572350726197,106,0.58,6,2,0
21,19,415,0,0,0.5732574679943101,123,0.3552378333791586,110,0.5309306078536848,98,0.645,4,1,0
45,138,415,0,0,0.7140825035561879,119,0.2507561176794061,96,0.32006455083378155,87,0.6900000000000001,3,3,0
13,119,415,0,0,0.6554765291607397,117,0.6186417376959032,101,0.4714900484131253,111,0.38,6,3,0
34,137,510,0,0,0.312375533428165,120,0.6337640912840253,86,0.6256051640667026,103,0.5950000000000001,6,1,0
27,182,415,0,0,0.7951635846372689,118,0.5587022271102556,113,0.40613232920925224,101,0.535,4,2,1
35,135,415,0,0,0.49331436699857756,107,0.6103931811932912,84,0.11027434104357181,94,0.685,6,1,0
11,134,415,0,1,0.6099573257467995,93,0.5820731372009897,57,0.38138784292630445,79,0.5,8,1,0
7,45,415,0,0,0.27339971550497866,103,0.6785812482815508,134,0.5554061323292092,92,0.485,4,1,0
42,129,408,0,0,0.2884779516358464,145,0.68490514160022,116,0.36148466917697686,107,0.355,6,1,0
46,142,415,0,0,0.6614509246088194,74,0.49986252405828985,142,0.4838622915545992,86,0.52,6,4,0
20,130,415,0,1,0.49644381223328593,120,0.5980203464393731,95,0.5301237224314148,67,0.61,2,1,0
18,163,408,0,1,0.6372688477951636,126,0.6420126477866374,89,0.7280796126949973,104,0.44000000000000006,4,1,0
11,105,415,0,0,0.6005689900426743,99,0.4858399780038493,66,0.5333512641204949,96,0.735,7,4,0
9,119,415,0,0,0.31066856330014225,96,0.42095133351663455,80,0.5831091984938139,102,0.49000000000000005,5,2,0
50,78,408,0,0,0.6258890469416786,95,0.4946384382733022,121,0.4437869822485207,109,0.5750000000000001,5,0,0
29,92,415,0,0,0.5160739687055477,98,0.4522958482265603,98,0.3975255513717052,110,0.545,4,2,0
50,146,415,0,1,0.5140825035561878,82,0.47759142150123723,90,0.5602474448628295,89,0.505,4,2,0
37,125,408,0,1,0.2745376955903272,109,0.4008798460269453,109,0.40667025282409897,82,0.47000000000000003,2,1,0
15,88,415,0,0,0.5220483641536273,93,0.46879296123178443,80,0.4588488434642281,88,0.41500000000000004,5,3,0
20,83,408,0,1,0.30697012802275964,90,0.38603244432224365,94,0.6196880043033889,79,0.525,2,0,0
42,3,510,1,0,0.45803698435277385,96,0.6733571624965631,82,0.4238838084991931,103,0.385,6,1,0
49,152,510,1,1,0.4176386913229019,128,0.7852625790486666,96,0.5121032813340506,80,0.215,2,1,1
47,48,510,0,0,0.42446657183499287,146,0.4451470992576299,109,0.46987627756858524,109,0.41500000000000004,2,3,0
25,189,415,0,0,0.6480796586059745,124,0.46604344239758044,112,0.4784830554061323,91,0.27999999999999997,4,3,0
35,95,415,0,1,0.456045519203414,87,0.5565026120428925,101,0.4515868746637977,122,0.37000000000000005,3,0,0
15,129,415,0,0,0.3920341394025605,120,0.6208413527632665,110,0.3281334050564819,95,0.51,6,1,1
5,66,408,0,1,0.4031294452347084,87,0.7376959032169371,89,0.5866057019903175,68,0.42500000000000004,7,0,0
43,80,510,0,1,0.5587482219061167,115,0.41325268078086336,109,0.41151156535771916,75,0.4650000000000001,1,0,0
0,1,408,0,0,0.4984352773826458,74,0.41710200714874895,79,0.557557826788596,109,0.265,3,1,0
49,84,408,0,0,0.4176386913229019,133,0.4720923838328292,73,0.5683162990855298,69,0.49500000000000005,3,1,0
19,96,415,0,0,0.4947368421052632,111,0.7902117129502336,105,0.4884346422807961,91,0.455,7,1,0
42,123,415,0,1,0.8682788051209104,80,0.43029969755292824,109,0.6906939214631522,81,0.66,7,1,0
13,116,510,1,1,0.4617354196301565,91,0.7679406103931812,79,0.4558902635825712,131,0.585,2,3,1
8,105,415,1,0,0.4267425320056899,106,0.8078086334891394,123,0.6118881118881119,65,0.515,7,3,0
45,80,415,0,0,0.5618776671408251,114,0.5688754467968106,119,0.3776223776223776,109,0.5650000000000001,4,1,0
26,157,408,0,0,0.6833570412517781,67,0.4206763816332142,98,0.607315761161915,72,0.51,6,2,0
13,67,510,0,1,0.5297297297297298,117,0.7882870497662908,76,0.3795051102743411,113,0.645,3,2,0
15,141,415,0,1,0.332574679943101,127,0.76024195765741,88,0.7173211403980634,125,0.6150000000000001,2,0,0
20,79,415,0,1,0.6733997155049787,95,0.7244982128127577,56,0.6358257127487897,107,0.6000000000000001,4,1,0
25,76,408,0,0,0.49274537695590326,93,0.36073687104756663,80,0.3972565895642819,104,0.27,3,0,0
47,111,510,0,0,0.4330014224751067,114,0.37723398405279074,102,0.43760086067778375,97,0.49000000000000005,3,0,0
35,94,415,0,0,0.5157894736842106,135,0.5015122353588122,108,0.4233458848843464,103,0.335,2,0,0
39,143,408,0,0,0.4773826458036985,72,0.5801484740170471,99,0.35045723507261967,109,0.525,6,4,1
2,109,510,0,0,0.4990042674253201,125,0.6893043717349464,87,0.7157073695535234,74,0.49000000000000005,9,1,0
3,138,415,0,0,0.2492176386913229,112,0.7338465768490513,107,0.514792899408284,104,0.49000000000000005,10,2,0
40,73,415,0,0,0.5783783783783785,45,0.39015672257354966,87,0.47740720817643895,71,0.42500000000000004,6,0,0
17,21,415,0,0,0.26344238975817924,95,0.4451470992576299,70,0.7041420118343196,78,0.5650000000000001,3,5,1
1,148,415,0,1,0.7479374110953058,135,0.41105306571350014,96,0.3154922001075847,109,0.405,4,1,0
29,103,408,0,0,0.4574679943100996,91,0.42837503436898544,82,0.6215707369553524,103,0.42500000000000004,3,1,0
26,143,408,0,1,0.40341394025604554,116,0.45999450096233163,99,0.41662183969876276,130,0.39,3,1,0
23,79,408,0,1,0.14395448079658607,62,0.5537530932086885,87,0.33243679397525555,121,0.21000000000000002,4,2,0
33,89,415,0,0,0.3837837837837838,59,0.4289249381358262,152,0.4688004303388919,112,0.51,5,1,0
4,120,415,0,0,0.7172119487908962,110,0.6216662084135276,103,0.35610543302850994,83,0.6900000000000001,3,1,0
44,121,415,0,1,0.6130867709815079,95,0.6648336541105306,92,0.33297471759010216,108,0.48,3,1,0
14,101,415,0,0,0.355049786628734,66,0.7071762441572724,85,0.45723507261968793,115,0.67,4,0,0
7,115,408,0,0,0.5083926031294452,114,0.7451196040692879,96,0.5989779451317914,94,0.82,5,2,0
15,168,415,0,0,0.5211948790896159,131,0.4927137750893593,73,0.7251210328133406,100,0.49500000000000005,5,2,0
32,90,415,0,0,0.4765291607396871,96,0.38245806983777836,104,0.30984400215169444,87,0.65,1,1,0
25,70,510,0,0,0.4184921763869132,105,0.5499037668408029,135,0.5693921463152233,65,0.625,9,3,0
46,138,415,0,0,0.6546230440967283,107,0.582897992851251,120,0.4080150618612157,119,0.66,4,1,0
46,43,408,0,0,0.386344238975818,125,0.4487214737420951,88,0.5556750941366326,106,0.63,3,0,0
44,117,510,0,1,0.5852062588904694,98,0.37420951333516633,107,0.3663259817105971,147,0.435,3,2,0
17,108,408,0,0,0.20995732574679943,105,0.3942810008248557,114,0.3953738569123184,98,0.545,3,2,0
45,118,408,0,0,0.5385490753911807,119,0.6420126477866374,112,0.6662183969876277,104,0.5,1,2,0
35,169,408,0,0,0.41877667140825037,115,0.4451470992576299,123,0.31979558902635824,103,0.36000000000000004,6,3,0
3,62,408,0,1,0.39061166429587485,95,0.5064613692603794,94,0.5599784830554062,70,0.51,3,0,0
34,86,510,0,0,0.20113798008534853,125,0.5801484740170471,113,0.40720817643894563,107,0.0,0,2,0
45,44,408,0,0,0.582076813655761,117,0.5642012647786637,94,0.38031199569661106,84,0.535,5,0,0
20,111,510,0,0,0.3502133712660028,88,0.5881220786362387,84,0.4349112426035503,88,0.6000000000000001,2,5,1
19,127,510,0,1,0.36899004267425317,115,0.44212262854000556,101,0.6503496503496504,63,0.61,3,2,0
14,151,415,1,0,0.5652916073968706,70,0.576024195765741,106,0.6958041958041957,126,0.6200000000000001,4,0,0
18,53,415,0,0,0.4128022759601707,116,0.6425625515534781,82,0.4989241527703066,95,0.395,5,2,0
24,15,415,0,0,0.38463726884779514,101,0.41930162221611217,79,0.5422270037654654,83,0.42000000000000004,5,2,0
7,123,408,0,1,0.3547652916073969,105,0.6884795160846852,78,0.5196342119419043,128,0.39,8,1,0
38,137,415,0,0,0.6142247510668564,76,0.3997800384932637,118,0.44029047875201716,129,0.605,4,1,0
42,106,415,0,0,0.3391180654338549,142,0.6279901017321969,139,0.46987627756858524,61,0.42000000000000004,9,2,0
31,88,510,0,0,0.41052631578947374,116,0.4300247456695079,74,0.5150618612157074,90,0.39,10,3,0
45,106,415,0,0,0.6691322901849218,121,0.6065438548254055,87,0.5731576116191501,91,0.5900000000000001,4,1,0
42,95,510,0,0,0.4950213371266003,57,0.7728897442947484,118,0.46799354491662176,94,0.485,2,0,0
31,57,510,1,0,0.3271692745376956,65,0.3362661534231509,96,0.5965572888649812,75,0.32000000000000006,1,0,1
47,184,408,0,0,0.43157894736842106,93,0.4907891119054166,77,0.5537923614846691,111,0.655,8,2,0
2,109,510,0,0,0.43556187766714083,102,0.6436623590871597,77,0.8230231307154384,74,0.49500000000000005,9,3,0
48,127,415,0,0,0.6219061166429588,93,0.41215287324718175,130,0.48789671866594936,131,0.45999999999999996,5,2,0
47,82,510,0,0,0.7544807965860597,122,0.49133901567225735,102,0.40747713824636894,90,0.535,9,2,0
39,180,415,0,0,0.40768136557610246,134,0.49628814957382456,113,0.4330285099515868,87,0.505,4,1,0
21,174,415,0,0,0.541394025604552,98,0.6948034094033544,70,0.5309306078536848,97,0.36000000000000004,9,2,0
5,92,415,0,0,0.5254623044096728,60,0.7203739345614517,73,0.5817643894566972,120,0.6150000000000001,6,2,1
5,81,408,0,0,0.32802275960170696,99,0.617816882045642,117,0.3477676169983862,98,0.9,2,1,0
39,125,408,0,0,0.32147937411095306,108,0.4652185867473192,107,0.3587950511027434,61,0.45999999999999996,5,2,1
6,119,408,0,0,0.8369843527738264,100,0.6392631289524333,53,0.46207638515330823,64,0.45,1,0,1
27,122,415,0,0,0.613371266002845,86,0.46136926037943365,59,0.4943518020441097,67,0.32000000000000006,8,3,0
50,34,408,0,0,0.3664295874822191,80,0.5738245806983777,93,0.4811726734803658,103,0.7000000000000001,7,1,0
37,138,415,1,1,0.6008534850640114,117,0.8592246356887545,98,0.4163528778913394,118,0.535,2,3,1
9,90,415,0,1,0.20256045519203417,82,0.49931262029144896,103,0.44029047875201716,111,0.645,1,1,0
17,73,408,0,0,0.2699857752489332,121,0.6961781688204564,83,0.4085529854760624,86,0.71,2,2,0
40,19,510,0,0,0.7379800853485063,116,0.7415452295848226,109,0.4090909090909091,130,0.47500000000000003,3,1,1
47,120,408,0,1,0.6139402560455193,123,0.7841627715149848,76,0.4542764927380311,78,0.34500000000000003,3,1,0
26,160,415,0,0,0.2773826458036984,113,0.7371459994500963,69,0.6242603550295859,62,0.66,4,3,0
38,141,510,0,0,0.4167852062588905,121,0.46714324993126205,125,0.5798816568047338,112,0.41,5,0,0
19,90,408,0,0,0.4492176386913229,72,0.6433874072037393,93,0.5024206562668101,86,0.61,5,2,0
46,72,415,0,0,0.39800853485064014,117,0.6147924113280175,96,0.5852608929532007,93,0.635,4,2,0
23,117,408,0,1,0.4358463726884779,112,0.723948309045917,110,0.3006993006993007,85,0.5950000000000001,7,1,0
14,79,408,1,0,0.29445234708392604,134,0.8779213637613418,111,0.5828402366863906,124,0.42000000000000004,4,2,0
2,87,408,0,0,0.5285917496443813,119,0.528732471817432,83,0.47552447552447547,96,0.33,4,1,0
20,102,415,0,0,0.368421052631579,56,0.9738795710750618,118,0.328940290478752,93,0.545,3,1,0
26,49,408,0,0,0.6731152204836416,91,0.6073687104756668,146,0.33243679397525555,114,0.44500000000000006,2,1,0
46,67,408,0,0,0.7408250355618776,107,0.5724498212812758,104,0.4967724583109198,115,0.5,2,6,0
5,107,415,0,0,0.47596017069701285,100,0.45064613692603794,79,0.43760086067778375,100,0.335,5,2,0
27,190,408,0,0,0.5183499288762446,101,0.5837228485015122,95,0.5642818719741797,123,0.4650000000000001,4,2,0
47,118,510,0,0,0.32147937411095306,80,0.4127027770140225,87,0.48708983324367944,115,0.54,4,2,0
42,120,415,0,0,0.5283072546230441,133,0.6464118779213638,149,0.6272189349112426,78,0.845,6,0,0
2,94,408,0,0,0.3874822190611664,114,0.45394555952708276,118,0.30849919311457774,71,0.48,5,0,0
7,115,510,0,1,0.6332859174964438,81,0.5232334341490239,109,0.4787520172135556,87,0.5750000000000001,2,1,0
23,61,415,0,0,0.5613086770981508,67,0.7272477316469618,106,0.5037654653039269,116,0.45,6,1,0
12,143,510,0,1,0.40227596017069706,130,0.5125103106956282,114,0.5024206562668101,111,0.385,6,1,0
16,110,510,0,0,0.5917496443812233,69,0.26147924113280174,94,0.41769768692845616,129,0.4,11,1,0
28,104,415,0,0,0.33712660028449504,92,0.4888644487214738,109,0.6253362022592792,98,0.605,4,1,0
26,16,510,0,0,0.4358463726884779,65,0.631564476216662,90,0.3362022592791823,94,0.535,8,1,0
14,183,510,0,0,0.3081081081081081,87,0.504811657959857,116,0.41258741258741255,109,0.675,2,0,0
7,147,408,0,0,0.47965860597439547,92,0.5160846851800934,107,0.5199031737493276,95,0.7200000000000001,8,2,0
17,58,415,0,0,0.7032716927453769,116,0.8350288699477592,103,0.22108660570199035,94,0.4650000000000001,2,2,1
25,102,510,1,0,0.6378378378378379,81,0.6689579323618368,90,0.335126412049489,66,0.6000000000000001,8,3,0
42,123,415,0,0,0.4748221906116643,98,0.6098432774264504,77,0.5935987089833245,114,0.6400000000000001,4,3,0
12,64,415,0,1,0.33684210526315794,100,0.3962056640087984,108,0.36282947821409356,91,0.42500000000000004,6,1,0
0,103,510,0,0,0.5431009957325748,62,0.6230409678306297,53,0.5564819795589027,96,0.39,3,2,0
23,152,415,0,0,0.9041251778093884,60,0.4204014297497938,100,0.2694997310381926,63,0.52,7,1,1
49,124,415,0,0,0.887624466571835,112,0.4949133901567226,109,0.3910704679935449,94,0.6400000000000001,4,1,1
37,97,415,0,0,0.41536273115220484,121,0.5581523233434149,141,0.34588488434642284,120,0.665,2,1,0
25,131,415,0,0,0.37439544807965863,95,0.4929887269727798,109,0.6132329209252286,129,0.775,3,1,1
